registration_date;activation_date;merchant_id;type;ind_frod
18.01.2023;21.01.2023;5577;IE;0.0
28.03.2023;04.04.2023;5578;IE;0.0
09.04.2023;19.04.2023;5579;IE;0.0
14.05.2023;;5580;IE;1.0
12.08.2023;18.08.2023;5581;IE;0.0
22.11.2023;25.11.2023;5582;IE;0.0
25.05.2023;05.06.2023;5583;IE;1.0
08.07.2023;;5584;IE;0.0
04.05.2023;15.05.2023;5585;IE;0.0
02.09.2023;;5586;IE;0.0
01.09.2023;12.09.2023;5587;IE;0.0
13.04.2023;;5588;IE;0.0
22.06.2023;03.07.2023;5589;IE;0.0
19.01.2023;23.01.2023;5590;IE;0.0
24.06.2023;;5591;IE;0.0
09.06.2023;11.06.2023;5592;IE;0.0
01.07.2023;;5593;IE;0.0
25.07.2023;;5594;IE;0.0
20.10.2023;;5595;IE;0.0
13.04.2023;18.04.2023;5596;IE;0.0
13.09.2023;;5597;IE;0.0
13.10.2023;15.10.2023;5598;IE;0.0
11.06.2023;;5599;IE;0.0
10.06.2023;;5600;IE;0.0
15.07.2023;;5601;IE;0.0
23.06.2023;;5602;IE;0.0
20.09.2023;01.10.2023;5603;IE;0.0
07.03.2023;11.03.2023;5604;IE;0.0
15.07.2023;16.07.2023;5605;IE;0.0
07.09.2023;;5606;IE;0.0
30.04.2023;08.05.2023;5607;IE;0.0
13.04.2023;21.04.2023;5608;IE;0.0
10.12.2023;18.12.2023;5609;IE;0.0
24.05.2023;;5610;IE;0.0
05.01.2023;;5611;IE;0.0
07.08.2023;;5612;IE;0.0
24.04.2023;27.04.2023;5613;IE;0.0
05.06.2023;;5614;IE;0.0
26.12.2023;05.01.2024;5615;IE;0.0
22.12.2023;;5616;IE;0.0
03.01.2023;11.01.2023;5617;IE;0.0
11.03.2023;;5618;IE;0.0
01.10.2023;07.10.2023;5619;IE;0.0
19.04.2023;24.04.2023;5620;IE;0.0
12.04.2023;19.04.2023;5621;IE;0.0
25.07.2023;05.08.2023;5622;IE;1.0
09.01.2023;16.01.2023;5623;IE;0.0
29.03.2023;07.04.2023;5624;IE;0.0
01.01.1970;28.12.2023;5625;IE;0.0
12.03.2023;;5626;IE;0.0
04.03.2023;15.03.2023;5627;IE;0.0
24.07.2023;;5628;IE;0.0
24.05.2023;;5629;IE;0.0
06.03.2023;16.03.2023;5630;IE;0.0
11.02.2023;13.02.2023;5631;IE;0.0
23.10.2023;;5632;IE;0.0
18.07.2023;23.07.2023;5633;IE;0.0
21.07.2023;;5634;IE;0.0
28.10.2023;;5635;IE;0.0
19.05.2023;;5636;IE;0.0
05.03.2023;;5637;IE;0.0
09.07.2023;;5638;IE;0.0
28.06.2023;08.07.2023;5639;IE;0.0
23.10.2023;24.10.2023;5640;IE;0.0
03.03.2023;07.03.2023;5641;IE;0.0
24.01.2023;02.02.2023;5642;IE;0.0
16.05.2023;;5643;IE;0.0
09.11.2023;17.11.2023;5644;IE;0.0
11.08.2023;;5645;IE;0.0
01.07.2023;;5646;IE;0.0
05.07.2023;;5647;IE;1.0
30.06.2023;;5648;IE;0.0
18.07.2023;19.07.2023;5649;IE;0.0
27.06.2023;;5650;IE;0.0
07.04.2023;08.04.2023;5651;IE;0.0
27.06.2023;06.07.2023;5652;IE;0.0
02.03.2023;11.03.2023;5653;IE;0.0
30.10.2023;;5654;IE;0.0
24.06.2023;;5655;IE;0.0
12.06.2023;19.06.2023;5656;IE;0.0
08.06.2023;09.06.2023;5657;IE;0.0
29.03.2023;31.03.2023;5658;IE;0.0
28.11.2023;08.12.2023;5659;IE;0.0
28.10.2023;;5660;IE;0.0
14.06.2023;22.06.2023;5661;IE;1.0
19.08.2023;;5662;IE;1.0
11.06.2023;;5663;IE;0.0
13.02.2023;;5664;IE;0.0
10.05.2023;19.05.2023;5665;IE;0.0
04.07.2023;14.07.2023;5666;IE;0.0
25.09.2023;;5667;IE;0.0
25.06.2023;;5668;IE;0.0
05.02.2023;14.02.2023;5669;IE;0.0
29.03.2023;;5670;IE;0.0
23.06.2023;29.06.2023;5671;IE;0.0
25.01.2023;;5672;IE;0.0
01.08.2023;02.08.2023;5673;IE;0.0
20.08.2023;31.08.2023;5674;IE;1.0
07.04.2023;;5675;IE;0.0
09.07.2023;19.07.2023;5676;IE;0.0
25.08.2023;05.09.2023;5677;IE;0.0
03.08.2023;04.08.2023;5678;IE;0.0
26.06.2023;06.07.2023;5679;IE;0.0
15.11.2023;23.11.2023;5680;IE;0.0
06.04.2023;15.04.2023;5681;IE;0.0
03.05.2023;04.05.2023;5682;IE;0.0
21.07.2023;31.07.2023;5683;IE;0.0
26.09.2023;29.09.2023;5684;IE;0.0
24.08.2023;31.08.2023;5685;IE;0.0
16.01.2023;25.01.2023;5686;IE;0.0
20.09.2023;24.09.2023;5687;IE;1.0
14.11.2023;;5688;IE;0.0
04.11.2023;;5689;IE;0.0
23.12.2023;;5690;IE;
03.04.2023;;5691;IE;0.0
16.02.2023;24.02.2023;5692;IE;0.0
26.02.2023;06.03.2023;5693;IE;0.0
27.03.2023;31.03.2023;5694;IE;0.0
31.05.2023;;5695;IE;0.0
23.03.2023;;5696;IE;0.0
22.09.2023;;5697;IE;0.0
20.12.2023;21.12.2023;5698;IE;0.0
04.10.2023;08.10.2023;5699;IE;0.0
14.08.2023;16.08.2023;5700;IE;0.0
09.06.2023;12.06.2023;5701;IE;0.0
27.04.2023;30.04.2023;5702;IE;0.0
02.09.2023;08.09.2023;5703;IE;0.0
01.01.1970;07.11.2023;5704;IE;0.0
05.06.2023;;5705;IE;0.0
30.09.2023;;5706;IE;0.0
08.06.2023;;5707;IE;0.0
18.05.2023;;5708;IE;0.0
24.01.2023;;5709;IE;0.0
19.12.2023;;5710;IE;0.0
15.08.2023;;5711;IE;0.0
22.08.2023;02.09.2023;5712;IE;0.0
05.07.2023;;5713;IE;0.0
23.01.2023;29.01.2023;5714;IE;0.0
27.07.2023;30.07.2023;5715;IE;0.0
02.04.2023;03.04.2023;5716;IE;0.0
06.02.2023;16.02.2023;5717;IE;0.0
15.09.2023;21.09.2023;5718;IE;0.0
15.04.2023;;5719;IE;
13.09.2023;19.09.2023;5720;IE;0.0
18.07.2023;;5721;IE;0.0
11.04.2023;14.04.2023;5722;IE;0.0
09.05.2023;19.05.2023;5723;IE;0.0
29.09.2023;06.10.2023;5724;IE;0.0
21.04.2023;24.04.2023;5725;IE;0.0
01.05.2023;02.05.2023;5726;IE;0.0
01.05.2023;;5727;IE;0.0
22.11.2023;23.11.2023;5728;IE;0.0
04.05.2023;14.05.2023;5729;IE;0.0
12.11.2023;;5730;IE;0.0
18.10.2023;;5731;IE;0.0
01.05.2023;03.05.2023;5732;IE;0.0
23.04.2023;03.05.2023;5733;IE;0.0
18.11.2023;;5734;IE;0.0
17.09.2023;21.09.2023;5735;IE;0.0
21.05.2023;27.05.2023;5736;IE;0.0
13.04.2023;;5737;IE;0.0
17.11.2023;22.11.2023;5738;IE;0.0
21.08.2023;25.08.2023;5739;IE;1.0
21.01.2023;;5740;IE;0.0
30.04.2023;;5741;IE;0.0
07.08.2023;;5742;IE;0.0
05.08.2023;;5743;IE;1.0
26.12.2023;05.01.2024;5744;IE;0.0
25.10.2023;03.11.2023;5745;IE;0.0
22.07.2023;31.07.2023;5746;IE;0.0
14.04.2023;21.04.2023;5747;IE;0.0
18.04.2023;;5748;IE;1.0
19.07.2023;;5749;IE;1.0
21.09.2023;23.09.2023;5750;IE;1.0
11.08.2023;13.08.2023;5751;IE;0.0
29.12.2023;04.01.2024;5752;IE;0.0
15.11.2023;;5753;IE;0.0
04.08.2023;;5754;IE;0.0
31.10.2023;;5755;IE;0.0
22.12.2023;25.12.2023;5756;IE;0.0
15.05.2023;19.05.2023;5757;IE;0.0
02.12.2023;03.12.2023;5758;IE;0.0
27.03.2023;;5759;IE;0.0
23.08.2023;;5760;IE;0.0
04.04.2023;;5761;IE;0.0
21.10.2023;26.10.2023;5762;IE;0.0
15.02.2023;;5763;IE;0.0
05.05.2023;;5764;IE;0.0
01.01.1970;14.06.2023;5765;IE;0.0
20.07.2023;;5766;IE;0.0
05.08.2023;;5767;IE;0.0
11.07.2023;;5768;IE;0.0
13.10.2023;;5769;IE;0.0
03.01.2023;;5770;IE;0.0
17.02.2023;;5771;IE;0.0
19.12.2023;;5772;IE;0.0
28.05.2023;05.06.2023;5773;IE;0.0
30.07.2023;04.08.2023;5774;IE;0.0
27.03.2023;02.04.2023;5775;IE;0.0
22.03.2023;01.04.2023;5776;IE;0.0
22.09.2023;;5777;IE;0.0
23.12.2023;;5778;IE;0.0
06.10.2023;11.10.2023;5779;IE;0.0
04.08.2023;06.08.2023;5780;IE;0.0
29.05.2023;;5781;IE;0.0
17.09.2023;28.09.2023;5782;IE;0.0
18.04.2023;27.04.2023;5783;IE;0.0
20.07.2023;;5784;IE;0.0
22.07.2023;30.07.2023;5785;IE;0.0
04.12.2023;10.12.2023;5786;IE;0.0
19.04.2023;;5787;IE;0.0
25.02.2023;;5788;IE;0.0
14.10.2023;17.10.2023;5789;IE;0.0
21.06.2023;;5790;IE;0.0
09.07.2023;;5791;IE;0.0
16.04.2023;;5792;IE;0.0
25.12.2023;;5793;IE;0.0
03.03.2023;;5794;IE;0.0
08.08.2023;;5795;IE;0.0
25.10.2023;30.10.2023;5796;IE;0.0
14.01.2023;16.01.2023;5797;IE;0.0
30.11.2023;;5798;IE;0.0
27.05.2023;31.05.2023;5799;IE;0.0
17.08.2023;;5800;IE;0.0
15.07.2023;25.07.2023;5801;IE;0.0
16.01.2023;;5802;IE;0.0
23.04.2023;01.05.2023;5803;IE;1.0
11.07.2023;12.07.2023;5804;IE;0.0
22.10.2023;;5805;IE;0.0
04.01.2023;;5806;IE;0.0
31.05.2023;;5807;IE;0.0
19.04.2023;30.04.2023;5808;IE;0.0
21.05.2023;27.05.2023;5809;IE;0.0
14.06.2023;;5810;IE;0.0
28.09.2023;;5811;IE;
14.12.2023;17.12.2023;5812;IE;0.0
24.11.2023;;5813;IE;0.0
04.12.2023;;5814;IE;0.0
28.12.2023;05.01.2024;5815;IE;0.0
23.07.2023;;5816;IE;0.0
13.10.2023;22.10.2023;5817;IE;0.0
16.09.2023;24.09.2023;5818;IE;0.0
04.12.2023;;5819;IE;0.0
14.05.2023;;5820;IE;0.0
29.08.2023;31.08.2023;5821;IE;1.0
10.01.2023;17.01.2023;5822;IE;0.0
14.09.2023;;5823;IE;0.0
30.03.2023;;5824;IE;0.0
03.11.2023;05.11.2023;5825;IE;0.0
30.11.2023;;5826;IE;0.0
18.11.2023;;5827;IE;1.0
17.02.2023;28.02.2023;5828;IE;0.0
25.12.2023;;5829;IE;1.0
15.01.2023;25.01.2023;5830;IE;0.0
16.04.2023;;5831;IE;0.0
01.01.1970;;5832;IE;0.0
12.05.2023;23.05.2023;5833;IE;0.0
08.09.2023;;5834;IE;0.0
09.06.2023;18.06.2023;5835;IE;0.0
02.01.2023;13.01.2023;5836;IE;0.0
19.04.2023;;5837;IE;0.0
21.12.2023;;5838;IE;1.0
08.10.2023;09.10.2023;5839;IE;0.0
18.08.2023;;5840;IE;0.0
09.11.2023;;5841;IE;0.0
01.07.2023;;5842;IE;0.0
11.05.2023;;5843;IE;0.0
20.04.2023;25.04.2023;5844;IE;0.0
05.12.2023;09.12.2023;5845;IE;0.0
03.09.2023;;5846;IE;0.0
22.11.2023;23.11.2023;5847;IE;1.0
14.10.2023;;5848;IE;0.0
01.04.2023;02.04.2023;5849;IE;0.0
24.06.2023;;5850;IE;0.0
29.01.2023;;5851;IE;0.0
03.09.2023;05.09.2023;5852;IE;0.0
24.01.2023;26.01.2023;5853;IE;0.0
23.12.2023;31.12.2023;5854;IE;0.0
17.10.2023;27.10.2023;5855;IE;0.0
29.01.2023;;5856;IE;0.0
21.03.2023;24.03.2023;5857;IE;0.0
20.01.2023;;5858;IE;0.0
04.02.2023;10.02.2023;5859;IE;1.0
01.12.2023;;5860;IE;1.0
11.11.2023;21.11.2023;5861;IE;0.0
22.09.2023;29.09.2023;5862;IE;1.0
04.08.2023;10.08.2023;5863;IE;0.0
28.09.2023;02.10.2023;5864;IE;0.0
18.08.2023;24.08.2023;5865;IE;0.0
25.05.2023;31.05.2023;5866;IE;0.0
02.10.2023;07.10.2023;5867;IE;0.0
15.08.2023;;5868;IE;0.0
26.06.2023;;5869;IE;
15.01.2023;26.01.2023;5870;IE;0.0
27.04.2023;;5871;IE;0.0
01.01.1970;12.12.2023;5872;IE;0.0
06.03.2023;12.03.2023;5873;IE;0.0
06.05.2023;;5874;IE;0.0
21.06.2023;28.06.2023;5875;IE;
18.09.2023;28.09.2023;5876;IE;0.0
17.07.2023;;5877;IE;0.0
26.06.2023;05.07.2023;5878;IE;0.0
12.11.2023;;5879;IE;0.0
28.11.2023;04.12.2023;5880;IE;0.0
15.01.2023;;5881;IE;0.0
04.09.2023;10.09.2023;5882;IE;0.0
03.04.2023;;5883;IE;0.0
25.08.2023;03.09.2023;5884;IE;0.0
20.09.2023;30.09.2023;5885;IE;0.0
05.03.2023;;5886;IE;0.0
16.06.2023;26.06.2023;5887;IE;
05.10.2023;10.10.2023;5888;IE;0.0
19.06.2023;28.06.2023;5889;IE;0.0
06.02.2023;17.02.2023;5890;IE;0.0
01.08.2023;05.08.2023;5891;IE;0.0
10.10.2023;21.10.2023;5892;IE;0.0
10.01.2023;18.01.2023;5893;IE;1.0
20.08.2023;29.08.2023;5894;IE;0.0
11.01.2023;;5895;IE;0.0
19.01.2023;26.01.2023;5896;IE;0.0
21.02.2023;01.03.2023;5897;IE;0.0
14.06.2023;22.06.2023;5898;IE;0.0
21.03.2023;30.03.2023;5899;IE;0.0
12.12.2023;;5900;IE;0.0
18.05.2023;;5901;IE;0.0
10.01.2023;13.01.2023;5902;IE;0.0
11.11.2023;19.11.2023;5903;IE;1.0
08.11.2023;;5904;IE;0.0
26.12.2023;;5905;IE;0.0
07.10.2023;18.10.2023;5906;IE;0.0
20.10.2023;;5907;IE;0.0
30.05.2023;06.06.2023;5908;IE;0.0
27.12.2023;30.12.2023;5909;IE;0.0
09.03.2023;;5910;IE;0.0
02.07.2023;09.07.2023;5911;IE;0.0
06.09.2023;;5912;IE;0.0
02.10.2023;;5913;IE;0.0
21.06.2023;;5914;IE;0.0
03.04.2023;04.04.2023;5915;IE;0.0
30.03.2023;09.04.2023;5916;IE;0.0
10.05.2023;;5917;IE;0.0
04.03.2023;11.03.2023;5918;IE;0.0
15.10.2023;;5919;IE;0.0
09.05.2023;17.05.2023;5920;IE;0.0
28.08.2023;;5921;IE;0.0
13.04.2023;;5922;IE;0.0
10.01.2023;;5923;IE;0.0
09.01.2023;20.01.2023;5924;IE;0.0
23.02.2023;24.02.2023;5925;IE;0.0
02.04.2023;12.04.2023;5926;IE;1.0
04.05.2023;;5927;IE;1.0
07.05.2023;16.05.2023;5928;IE;0.0
14.07.2023;22.07.2023;5929;IE;0.0
13.09.2023;20.09.2023;5930;IE;0.0
06.05.2023;17.05.2023;5931;IE;0.0
16.12.2023;;5932;IE;0.0
20.09.2023;;5933;IE;0.0
10.04.2023;17.04.2023;5934;IE;0.0
08.01.2023;12.01.2023;5935;IE;0.0
18.01.2023;;5936;IE;0.0
17.11.2023;;5937;IE;0.0
28.09.2023;29.09.2023;5938;IE;1.0
12.12.2023;15.12.2023;5939;IE;0.0
15.05.2023;18.05.2023;5940;IE;0.0
29.03.2023;;5941;IE;0.0
04.05.2023;14.05.2023;5942;IE;1.0
23.12.2023;;5943;IE;0.0
16.09.2023;18.09.2023;5944;IE;0.0
05.10.2023;;5945;IE;0.0
17.02.2023;;5946;IE;1.0
24.08.2023;31.08.2023;5947;IE;0.0
01.12.2023;03.12.2023;5948;IE;0.0
30.05.2023;03.06.2023;5949;IE;0.0
28.09.2023;;5950;IE;0.0
01.09.2023;;5951;IE;0.0
16.02.2023;17.02.2023;5952;IE;0.0
09.04.2023;;5953;IE;0.0
02.01.2023;05.01.2023;5954;IE;0.0
31.05.2023;;5955;IE;0.0
21.04.2023;24.04.2023;5956;IE;0.0
15.11.2023;;5957;IE;0.0
27.02.2023;;5958;IE;0.0
20.07.2023;;5959;IE;0.0
04.07.2023;13.07.2023;5960;IE;0.0
08.01.2023;;5961;IE;0.0
10.04.2023;17.04.2023;5962;IE;0.0
21.03.2023;;5963;IE;0.0
07.02.2023;08.02.2023;5964;IE;0.0
03.10.2023;;5965;IE;0.0
17.01.2023;24.01.2023;5966;IE;
13.04.2023;18.04.2023;5967;IE;0.0
26.12.2023;29.12.2023;5968;IE;0.0
12.08.2023;15.08.2023;5969;IE;0.0
24.02.2023;02.03.2023;5970;IE;0.0
14.04.2023;16.04.2023;5971;IE;0.0
30.06.2023;08.07.2023;5972;IE;0.0
09.09.2023;16.09.2023;5973;IE;0.0
13.05.2023;;5974;IE;1.0
09.09.2023;16.09.2023;5975;IE;0.0
14.10.2023;20.10.2023;5976;IE;0.0
11.03.2023;;5977;IE;0.0
11.11.2023;;5978;IE;0.0
02.04.2023;;5979;IE;0.0
07.06.2023;;5980;IE;0.0
13.09.2023;23.09.2023;5981;IE;0.0
15.03.2023;;5982;IE;0.0
20.02.2023;22.02.2023;5983;IE;0.0
17.06.2023;20.06.2023;5984;IE;0.0
17.06.2023;24.06.2023;5985;IE;1.0
16.02.2023;;5986;IE;0.0
30.09.2023;02.10.2023;5987;IE;0.0
15.09.2023;24.09.2023;5988;IE;0.0
04.07.2023;10.07.2023;5989;IE;1.0
15.06.2023;;5990;IE;0.0
18.09.2023;28.09.2023;5991;IE;0.0
13.01.2023;19.01.2023;5992;IE;0.0
31.10.2023;03.11.2023;5993;IE;0.0
28.06.2023;;5994;IE;0.0
26.06.2023;30.06.2023;5995;IE;0.0
20.06.2023;;5996;IE;0.0
08.06.2023;13.06.2023;5997;IE;0.0
23.08.2023;03.09.2023;5998;IE;0.0
19.11.2023;;5999;IE;0.0
06.01.2023;12.01.2023;6000;IE;0.0
12.06.2023;;6001;IE;0.0
02.03.2023;06.03.2023;6002;IE;0.0
10.12.2023;20.12.2023;6003;IE;0.0
31.05.2023;;6004;IE;0.0
15.06.2023;19.06.2023;6005;IE;0.0
30.01.2023;05.02.2023;6006;IE;0.0
12.06.2023;;6007;IE;0.0
20.11.2023;24.11.2023;6008;IE;1.0
03.08.2023;08.08.2023;6009;IE;0.0
12.07.2023;14.07.2023;6010;IE;0.0
01.12.2023;;6011;IE;0.0
21.03.2023;31.03.2023;6012;IE;0.0
21.08.2023;28.08.2023;6013;IE;1.0
18.08.2023;25.08.2023;6014;IE;0.0
07.06.2023;08.06.2023;6015;IE;0.0
12.03.2023;15.03.2023;6016;IE;0.0
26.09.2023;;6017;IE;0.0
06.03.2023;;6018;IE;0.0
08.11.2023;10.11.2023;6019;IE;0.0
08.07.2023;;6020;IE;0.0
29.11.2023;10.12.2023;6021;IE;0.0
21.08.2023;23.08.2023;6022;IE;0.0
07.11.2023;;6023;IE;0.0
29.12.2023;08.01.2024;6024;IE;0.0
19.08.2023;25.08.2023;6025;IE;0.0
29.12.2023;08.01.2024;6026;IE;0.0
14.03.2023;;6027;IE;1.0
02.12.2023;05.12.2023;6028;IE;0.0
04.06.2023;05.06.2023;6029;IE;0.0
18.06.2023;21.06.2023;6030;IE;0.0
04.04.2023;06.04.2023;6031;IE;0.0
18.07.2023;;6032;IE;0.0
29.04.2023;10.05.2023;6033;IE;1.0
27.04.2023;;6034;IE;1.0
27.10.2023;;6035;IE;0.0
03.11.2023;14.11.2023;6036;IE;0.0
19.03.2023;21.03.2023;6037;IE;0.0
20.09.2023;;6038;IE;0.0
21.08.2023;;6039;IE;0.0
20.11.2023;30.11.2023;6040;IE;0.0
28.09.2023;04.10.2023;6041;IE;0.0
08.09.2023;16.09.2023;6042;IE;0.0
29.01.2023;;6043;IE;1.0
21.02.2023;;6044;IE;
15.07.2023;;6045;IE;0.0
13.09.2023;17.09.2023;6046;IE;0.0
21.06.2023;02.07.2023;6047;IE;1.0
28.12.2023;;6048;IE;0.0
01.08.2023;06.08.2023;6049;IE;0.0
18.04.2023;24.04.2023;6050;IE;0.0
06.02.2023;;6051;IE;0.0
04.10.2023;;6052;IE;0.0
11.01.2023;16.01.2023;6053;IE;0.0
01.05.2023;;6054;IE;0.0
14.06.2023;21.06.2023;6055;IE;0.0
29.12.2023;08.01.2024;6056;IE;0.0
05.08.2023;;6057;IE;0.0
10.09.2023;;6058;IE;0.0
12.06.2023;21.06.2023;6059;IE;0.0
26.06.2023;01.07.2023;6060;IE;0.0
30.10.2023;10.11.2023;6061;IE;0.0
11.04.2023;19.04.2023;6062;IE;0.0
01.12.2023;08.12.2023;6063;IE;1.0
14.02.2023;;6064;IE;0.0
25.02.2023;08.03.2023;6065;IE;0.0
04.03.2023;;6066;IE;0.0
07.11.2023;;6067;IE;0.0
15.10.2023;23.10.2023;6068;IE;0.0
02.09.2023;11.09.2023;6069;IE;0.0
31.03.2023;07.04.2023;6070;IE;1.0
24.11.2023;25.11.2023;6071;IE;0.0
06.12.2023;12.12.2023;6072;IE;0.0
01.10.2023;02.10.2023;6073;IE;0.0
14.04.2023;15.04.2023;6074;IE;0.0
18.07.2023;;6075;IE;0.0
16.09.2023;18.09.2023;6076;IE;0.0
12.08.2023;23.08.2023;6077;IE;0.0
04.03.2023;15.03.2023;6078;IE;0.0
08.07.2023;15.07.2023;6079;IE;0.0
07.04.2023;;6080;IE;0.0
19.11.2023;;6081;IE;0.0
08.05.2023;;6082;IE;0.0
02.04.2023;08.04.2023;6083;IE;0.0
31.03.2023;02.04.2023;6084;IE;0.0
04.08.2023;06.08.2023;6085;IE;0.0
21.09.2023;;6086;IE;0.0
11.09.2023;14.09.2023;6087;IE;0.0
19.12.2023;;6088;IE;0.0
01.11.2023;04.11.2023;6089;IE;0.0
18.11.2023;;6090;IE;0.0
30.11.2023;02.12.2023;6091;IE;0.0
29.05.2023;;6092;IE;0.0
23.12.2023;;6093;IE;0.0
05.03.2023;;6094;IE;0.0
23.12.2023;;6095;IE;0.0
26.01.2023;;6096;IE;0.0
29.06.2023;;6097;IE;0.0
28.08.2023;;6098;IE;1.0
01.02.2023;10.02.2023;6099;IE;0.0
21.06.2023;;6100;IE;0.0
09.10.2023;19.10.2023;6101;IE;0.0
20.03.2023;;6102;IE;0.0
09.05.2023;;6103;IE;0.0
29.05.2023;05.06.2023;6104;IE;0.0
31.01.2023;07.02.2023;6105;IE;0.0
17.07.2023;18.07.2023;6106;IE;0.0
26.06.2023;;6107;IE;0.0
30.01.2023;31.01.2023;6108;IE;1.0
14.07.2023;15.07.2023;6109;IE;0.0
29.04.2023;01.05.2023;6110;IE;0.0
03.08.2023;09.08.2023;6111;IE;1.0
19.12.2023;21.12.2023;6112;IE;0.0
21.06.2023;28.06.2023;6113;IE;0.0
09.10.2023;16.10.2023;6114;IE;0.0
07.11.2023;;6115;IE;0.0
02.12.2023;04.12.2023;6116;IE;0.0
04.01.2023;07.01.2023;6117;IE;0.0
03.02.2023;05.02.2023;6118;IE;1.0
09.10.2023;;6119;IE;0.0
05.12.2023;;6120;IE;0.0
10.12.2023;12.12.2023;6121;IE;0.0
09.01.2023;12.01.2023;6122;IE;0.0
22.02.2023;;6123;IE;1.0
11.09.2023;;6124;IE;0.0
03.02.2023;04.02.2023;6125;IE;0.0
09.11.2023;18.11.2023;6126;IE;0.0
17.12.2023;;6127;IE;0.0
13.08.2023;;6128;IE;0.0
25.11.2023;06.12.2023;6129;IE;0.0
06.09.2023;12.09.2023;6130;IE;0.0
21.11.2023;;6131;IE;0.0
05.01.2023;;6132;IE;0.0
06.06.2023;12.06.2023;6133;IE;0.0
26.10.2023;06.11.2023;6134;IE;0.0
18.08.2023;23.08.2023;6135;IE;0.0
29.11.2023;;6136;IE;1.0
14.04.2023;;6137;IE;0.0
22.12.2023;29.12.2023;6138;IE;0.0
28.06.2023;02.07.2023;6139;IE;0.0
16.03.2023;;6140;IE;
12.05.2023;;6141;IE;0.0
06.10.2023;;6142;IE;0.0
02.10.2023;;6143;IE;0.0
28.07.2023;08.08.2023;6144;IE;1.0
18.03.2023;20.03.2023;6145;IE;0.0
07.12.2023;12.12.2023;6146;IE;0.0
24.11.2023;03.12.2023;6147;IE;0.0
05.07.2023;;6148;IE;0.0
09.02.2023;11.02.2023;6149;IE;0.0
01.06.2023;;6150;IE;1.0
06.05.2023;14.05.2023;6151;IE;0.0
04.07.2023;12.07.2023;6152;IE;0.0
08.02.2023;18.02.2023;6153;IE;0.0
18.04.2023;;6154;IE;0.0
12.08.2023;13.08.2023;6155;IE;0.0
26.04.2023;03.05.2023;6156;IE;0.0
22.12.2023;25.12.2023;6157;IE;0.0
30.09.2023;04.10.2023;6158;IE;0.0
04.12.2023;14.12.2023;6159;IE;0.0
31.01.2023;;6160;IE;0.0
22.05.2023;29.05.2023;6161;IE;0.0
06.10.2023;;6162;IE;0.0
29.05.2023;09.06.2023;6163;IE;0.0
14.10.2023;;6164;IE;0.0
20.01.2023;26.01.2023;6165;IE;0.0
29.05.2023;;6166;IE;0.0
27.07.2023;04.08.2023;6167;IE;0.0
14.10.2023;;6168;IE;0.0
11.02.2023;16.02.2023;6169;IE;1.0
10.05.2023;;6170;IE;0.0
11.11.2023;;6171;IE;0.0
17.01.2023;;6172;IE;1.0
13.04.2023;23.04.2023;6173;IE;0.0
03.03.2023;;6174;IE;1.0
30.04.2023;09.05.2023;6175;IE;0.0
22.03.2023;;6176;IE;0.0
28.12.2023;07.01.2024;6177;IE;0.0
29.07.2023;07.08.2023;6178;IE;0.0
14.04.2023;;6179;IE;0.0
11.07.2023;;6180;IE;1.0
28.04.2023;08.05.2023;6181;IE;0.0
16.11.2023;22.11.2023;6182;IE;0.0
12.10.2023;;6183;IE;0.0
28.07.2023;;6184;IE;0.0
15.06.2023;23.06.2023;6185;IE;0.0
14.08.2023;23.08.2023;6186;IE;0.0
09.05.2023;16.05.2023;6187;IE;0.0
11.02.2023;16.02.2023;6188;IE;0.0
30.06.2023;01.07.2023;6189;IE;0.0
09.06.2023;16.06.2023;6190;IE;1.0
22.02.2023;;6191;IE;0.0
25.02.2023;07.03.2023;6192;IE;0.0
16.03.2023;;6193;IE;0.0
15.03.2023;26.03.2023;6194;IE;0.0
22.02.2023;23.02.2023;6195;IE;0.0
04.01.2023;13.01.2023;6196;IE;1.0
28.07.2023;;6197;IE;0.0
26.07.2023;30.07.2023;6198;IE;0.0
09.01.2023;10.01.2023;6199;IE;0.0
21.04.2023;25.04.2023;6200;IE;0.0
04.11.2023;12.11.2023;6201;IE;0.0
17.03.2023;;6202;IE;0.0
02.04.2023;09.04.2023;6203;IE;0.0
19.01.2023;;6204;IE;0.0
12.07.2023;16.07.2023;6205;IE;0.0
28.04.2023;;6206;IE;0.0
19.03.2023;;6207;IE;0.0
25.07.2023;26.07.2023;6208;IE;1.0
16.09.2023;17.09.2023;6209;IE;0.0
03.10.2023;;6210;IE;0.0
25.08.2023;26.08.2023;6211;IE;0.0
20.08.2023;21.08.2023;6212;IE;0.0
08.06.2023;;6213;IE;0.0
24.06.2023;29.06.2023;6214;IE;0.0
18.07.2023;22.07.2023;6215;IE;0.0
06.11.2023;09.11.2023;6216;IE;0.0
16.07.2023;19.07.2023;6217;IE;0.0
22.03.2023;;6218;IE;0.0
28.11.2023;02.12.2023;6219;IE;0.0
29.01.2023;31.01.2023;6220;IE;0.0
11.09.2023;18.09.2023;6221;IE;0.0
09.05.2023;;6222;IE;0.0
07.09.2023;10.09.2023;6223;IE;0.0
12.04.2023;17.04.2023;6224;IE;0.0
28.07.2023;31.07.2023;6225;IE;0.0
04.06.2023;14.06.2023;6226;IE;0.0
02.05.2023;;6227;IE;0.0
25.01.2023;;6228;IE;1.0
12.03.2023;;6229;IE;0.0
